Station,Date,Time,Precip,type,Air max,min,obs,Wx,Wind dir,speed,Bulb wet,dry,Soil max,min,Evap,Solar,ETo,RH max,min
MERCED.A,20021008,2359,0,,92,51,,,SE,2,,,67,63,,410,0.15,83.6,23
MERCED.A,20021009,2359,0,,92,49,,,NW,3,,,67,63,,380,0.15,86.3,22
MERCED.A,20021010,2359,0,,78,55,,,NW,5,,,66,64,,294,0.12,86.8,38.6
MERCED.A,20021011,2359,0,,75,49,,,NW,4,,,65,63,,392,0.11,91.1,41.8
MERCED.A,20021012,2359,0,,80,46,,,NW,2,,,64,62,,372,0.12,91.7,32.6
MERCED.A,20021013,2359,0,,82,44,,,NW,3,,,64,61,,373,0.13,88.6,26.5
MERCED.A,20021014,2359,0,,87,46,,,SE,2,,,64,61,,348,0.11,84.7,23.6
MERCED.A,20021015,2359,0,,77,43,,,NW,4,,,63,61,,370,0.13,89.6,34.6
MERCED.A,20021016,2359,0,,70,47,,,NW,5,,,63,61,,349,0.11,89.7,46.6
MERCED.A,20021017,2359,0,,72,46,,,NW,3,,,67,60,,350,0.1,91.9,44.5
MERCED.A,20021018,2359,0,,72,47,,,NW,4,,,66,63,,291,0.08,91.6,46.7
MERCED.A,20021019,2359,0,,75,44,,,NW,3,,,63,60,,341,0.1,93.7,43.1
MERCED.A,20021020,2359,0,,76,42,,,NW,2,,,62,60,,335,0.1,94,43.8
MERCED.A,20021021,2359,0,,76,43,,,NW,3,,,62,59,,337,0.11,93.5,39.7
MERCED.A,20021022,2359,0,,74,43,,,NW,4,,,61,60,,336,0.11,93.4,38.9
MERCED.A,20021023,2359,0,,68,42,,,NW,6,,,61,59,,334,0.1,93.7,50.1
MERCED.A,20021024,2359,0,,65,39,,,NW,4,,,60,59,,288,0.08,94.4,52.8
MERCED.A,20021025,2359,0,,69,43,,,NW,2,,,60,59,,305,0.08,92.9,46.1
MERCED.A,20021026,2359,0,,71,40,,,SE,2,,,60,58,,274,0.07,95,37
MERCED.A,20021027,2359,0,,72,40,,,NW,3,,,60,58,,277,0.08,91,38.5
MERCED.A,20021028,2359,0,,75,39,,,NW,3,,,60,58,,286,0.09,92.5,31.3
MERCED.A,20021029,2359,0,,74,39,,,NW,3,,,59,57,,279,0.09,91.7,26.7
MERCED.A,20021030,2359,0,,71,37,,,NW,5,,,58,57,,273,0.11,87.8,25.9
MERCED.A,20021031,2359,0,,69,36,,,NW,4,,,57,55,,280,0.1,88.2,24.8
MERCED.A,20021101,2359,0,,69,31,,,NW,3,,,56,54,,248,0.08,92.3,26.4
MERCED.A,20021102,2359,0,,69,31,,,SE,2,,,56,54,,236,0.07,93,23.2
MERCED.A,20021103,2359,0,,69,36,,,W,2,,,56,54,,233,0.07,90,23.3
MERCED.A,20021104,2359,0,,72,33,,,SE,2,,,56,54,,267,0.08,88.3,22.1
MERCED.A,20021105,2359,0,,77,33,,,SE,2,,,56,54,,259,0.08,89.9,23.4
MERCED.A,20021106,2359,0,,73,34,,,SE,2,,,56,53,,218,0.07,88.6,27.7
MERCED.A,20021107,2359,0.73,,64,52,,,SE,10,,,57,56,,121,0.07,90.6,31.9
MERCED.A,20021108,2359,1.06,,65,59,,,SE,6,,,64,61,,46,0,94.5,87
MERCED.A,20021109,2359,0.03,,69,49,,,NW,3,,,65,53,,281,0.08,93.7,47.9
MERCED.A,20021110,2359,0,,65,46,,,E,2,,,63,59,,132,0.03,96.1,60.1
MERCED.A,20021111,2359,0,,67,46,,,NW,3,,,63,59,,282,0.07,95.6,53.3
MERCED.A,20021112,2359,0,,70,45,,,SE,2,,,63,58,,190,0.05,94.8,54.6
MERCED.A,20021113,2359,0,,66,48,,,NW,6,,,63,60,,236,0.07,95.1,61.7
MERCED.A,20021114,2359,0.01,,63,44,,,SE,2,,,62,59,,153,0.03,96.9,67.9
MERCED.A,20021115,2359,0.02,,62,44,,,SE,3,,,62,59,,157,0.03,97.3,78.2
MERCED.A,20021116,2359,0.01,,68,40,,,W,2,,,62,58,,237,0.05,97.3,66
MERCED.A,20021117,2359,0.01,,61,44,,,NW,6,,,61,58,,221,0.05,96.1,73.8
MERCED.A,20021118,2359,0.01,,65,38,,,SE,2,,,60,55,,240,0.05,96.3,56.3
MERCED.A,20021119,2359,0.01,,66,39,,,SE,2,,,61,52,,218,0.05,96.9,54.3
MERCED.A,20021120,2359,0.01,,65,39,,,SW,2,,,60,56,,187,0.04,96.1,70.7
MERCED.A,20021121,2359,0,,69,41,,,NW,2,,,60,55,,208,0.05,96.5,56.6
MERCED.A,20021122,2359,0.01,,69,43,,,NW,3,,,61,56,,191,0.05,97,62
MERCED.A,20021123,2359,0,,60,42,,,NW,4,,,59,57,,174,0.04,95.2,73.4
MERCED.A,20021124,2359,0,,59,48,,,NW,4,,,60,58,,73,0.01,94.8,72.9
MERCED.A,20021125,2359,0,,59,41,,,NW,4,,,60,56,,184,0.04,94.8,65.2
MERCED.A,20021126,2359,0,,64,35,,,SE,2,,,59,54,,224,0.05,96.8,47.3
MERCED.A,20021127,2359,0.01,,65,32,,,SE,2,,,58,44,,223,0.05,97.1,50.5
MERCED.A,20021128,2359,0,,66,31,,,NW,3,,,57,52,,235,0.06,97.3,48.9
MERCED.A,20021129,2359,0,,66,36,,,E,2,,,59,54,,205,0.05,96,46.6
MERCED.A,20021130,2359,0,,60,42,,,SE,2,,,58,55,,74,0.01,94.7,65.8
MERCED.A,20021201,2359,0,,66,39,,,NW,2,,,59,54,,215,0.05,94.6,49.2
MERCED.A,20021202,2359,0,,63,33,,,NW,2,,,58,39,,208,0.05,97.2,54.7
MERCED.A,20021203,2359,0.01,,67,32,,,SE,2,,,58,31,,215,0.05,97.4,49.5
MERCED.A,20021204,2359,0,,65,33,,,SE,2,,,57,29,,232,0.05,97.8,53.6
MERCED.A,20021205,2359,0,,61,34,,,E,2,,,56,38,,153,0.03,98,62.7
MERCED.A,20021206,2359,0,,58,34,,,NE,2,,,56,40,,130,0.03,97.5,71.6
MERCED.A,20021207,2359,0.01,,61,35,,,NW,2,,,56,35,,182,0.04,98,56.5
MERCED.A,20021208,2359,0,,68,33,,,SE,2,,,57,32,,208,0.05,98.1,48.6
MERCED.A,20021209,2359,0,,65,39,,,E,3,,,57,38,,136,0.03,96.8,52.4
MERCED.A,20021210,2359,0,,61,34,,,NW,3,,,55,38,,160,0.04,98.1,62.6
MERCED.A,20021211,2359,0.01,,59,32,,,NW,3,,,56,31,,205,0.04,99.2,62
MERCED.A,20021212,2359,0.01,,55,39,,,SE,3,,,56,40,,137,0.02,100,78.6
MERCED.A,20021213,2359,0.46,,58,42,,,SE,6,,,57,55,,51,0.01,98.6,71.8
MERCED.A,20021214,2359,0.41,,61,51,,,SE,8,,,58,57,,50,0.02,93.8,64.7
MERCED.A,20021215,2359,0.02,,60,50,,,SE,7,,,58,50,,85,0.03,92.2,65.2
MERCED.A,20021216,2359,1.55,,59,47,,,SE,8,,,58,51,,85,0.03,92.9,63.7
MERCED.A,20021217,2359,0.11,,55,37,,,S,4,,,57,51,,141,0.03,96.4,67.2
MERCED.A,20021218,2359,0.03,,57,33,,,E,3,,,56,49,,218,0.04,97.1,56.4
MERCED.A,20021219,2359,0.58,,52,39,,,SE,9,,,53,51,,51,0.03,94,54.9
MERCED.A,20021220,2359,0.17,,56,40,,,SE,6,,,55,50,,157,0.04,91.6,65.7
MERCED.A,20021221,2359,0.04,,61,41,,,SE,4,,,57,52,,204,0.05,92.9,55.7
MERCED.A,20021222,2359,0,,51,33,,,NW,5,,,55,52,,105,0.02,96.7,72
MERCED.A,20021223,2359,0.01,,52,31,,,SE,3,,,54,48,,214,0.04,97.3,66.2
MERCED.A,20021224,2359,0,,50,30,,,SE,2,,,52,47,,116,0.02,97.4,71.2
MERCED.A,20021225,2359,0,,50,28,,,SE,3,,,52,47,,175,0.03,98,71.5
MERCED.A,20021226,2359,0,,60,42,,,SE,6,,,54,50,,120,0.04,87.5,53.7
MERCED.A,20021227,2359,0,,66,49,,,SE,6,,,57,52,,180,0.06,82.2,51.3
MERCED.A,20021228,2359,0.41,,62,46,,,SE,9,,,56,54,,51,0.04,92.2,53.9
MERCED.A,20021229,2359,0.11,,57,35,,,SE,5,,,56,53,,160,0.04,97.1,64.3
MERCED.A,20021230,2359,0.03,,53,34,,,SE,4,,,54,51,,110,0.02,97.6,69.5
MERCED.A,20021231,2359,0.12,,59,37,,,SE,5,,,56,53,,182,0.04,94.8,54.9
MERCED.A,20030101,2359,0,,58,30,,,SE,2,,,54,49,,231,0.05,97.8,60.3
MERCED.A,20030102,2359,0,,58,37,,,SE,3,,,54,50,,165,0.03,96.5,68.9
MERCED.A,20030103,2359,0.01,,55,38,,,E,3,,,53,51,,137,0.02,98.8,82.5
MERCED.A,20030104,2359,0.01,,57,39,,,NW,3,,,54,51,,159,0.03,100,82.9
MERCED.A,20030105,2359,0.01,,50,44,,,SE,3,,,54,53,,49,0,100,93.7
MERCED.A,20030106,2359,0,,52,37,,,SE,2,,,55,53,,59,0.01,98.2,82.8
MERCED.A,20030107,2359,0.01,,50,33,,,SE,4,,,53,50,,84,0.01,100,88
MERCED.A,20030108,2359,0,,47,43,,,SE,3,,,53,52,,54,0,97.3,90.7
MERCED.A,20030109,2359,0.16,,51,44,,,,,,,51,51,,51,,,
MERCED.A,20030110,2359,0.38,,56,50,,,,,,,53,51,,79,,,
MERCED.A,20030111,2359,0,,54,40,,,,,,,53,51,,112,,,
MERCED.A,20030112,2359,0,,61,44,,,,,,,53,51,,212,,,
MERCED.A,20030113,2359,0,,62,40,,,SE,1,,,53,52,,206,0,97,86.2
MERCED.A,20030114,2359,0.01,,56,41,,,NW,2,,,56,53,,129,0.02,99.7,85.7
MERCED.A,20030115,2359,0,,60,39,,,SE,3,,,58,54,,183,0.04,95.5,62.3
MERCED.A,20030116,2359,0.01,,55,32,,,SE,2,,,55,51,,178,0.03,97.4,82.9
MERCED.A,20030117,2359,0.02,,46,43,,,S,3,,,54,53,,60,0,100,97.7
MERCED.A,20030118,2359,0.01,,45,41,,,S,3,,,54,53,,67,0,100,91.5
MERCED.A,20030119,2359,0,,46,41,,,SE,3,,,54,53,,65,0.01,99.6,88.1
MERCED.A,20030120,2359,0,,44,40,,,,,,,51,51,,55,,,
MERCED.A,20030121,2359,0,,53,41,,,SW,2,,,57,55,,17,0,95.7,79.9
MERCED.A,20030122,2359,0.01,,64,40,,,SE,3,,,57,54,,158,0.04,98.1,62.5
MERCED.A,20030123,2359,0,,65,43,,,NW,3,,,60,54,,200,0.05,98.4,69.7
MERCED.A,20030124,2359,0,,57,45,,,NW,4,,,58,57,,72,0.01,98.5,83.5
MERCED.A,20030125,2359,0,,55,41,,,W,2,,,57,55,,87,0.01,99,88.7
MERCED.A,20030126,2359,0,,62,46,,,NW,3,,,59,56,,158,0.04,96.6,73.9
MERCED.A,20030127,2359,0,,61,46,,,SW,3,,,60,56,,143,0.03,99.6,81.8
MERCED.A,20030128,2359,0.01,,60,43,,,NW,3,,,60,57,,95,0.02,99.5,73.9
MERCED.A,20030129,2359,0,,64,41,,,NW,3,,,60,55,,245,0.06,99.3,66.5
MERCED.A,20030130,2359,0.01,,55,47,,,NW,3,,,58,56,,103,0.01,99.6,90.9
MERCED.A,20030131,2359,0,,56,50,,,W,2,,,59,57,,91,0.01,98.9,87.6
MERCED.A,20030201,2359,0,,63,44,,,NW,5,,,61,58,,158,0.04,95.8,59.7
MERCED.A,20030202,2359,0,,57,34,,,NW,5,,,60,55,,316,0.07,96.5,60.5
MERCED.A,20030203,2359,0,,62,30,,,SE,2,,,65,54,,313,0.07,96.8,50.7
MERCED.A,20030204,2359,0,,60,29,,,NW,3,,,58,51,,316,0.07,97.3,53.1
MERCED.A,20030205,2359,0.01,,60,31,,,NW,3,,,56,51,,311,0.07,97,52.2
MERCED.A,20030206,2359,0,,61,28,,,NW,2,,,56,48,,313,0.07,97,45
MERCED.A,20030207,2359,0,,59,30,,,NW,4,,,54,49,,328,0.08,94.7,36.8
MERCED.A,20030208,2359,0,,60,26,,,NW,3,,,51,45,,335,0.08,95.7,28.8
MERCED.A,20030209,2359,0,,62,26,,,NW,2,,,50,45,,323,0.08,95.9,27.1
MERCED.A,20030210,2359,0,,61,28,,,NE,3,,,49,46,,313,0.08,94.7,37.8
MERCED.A,20030211,2359,0,,63,39,,,SE,4,,,49,44,,181,0.05,94.9,51
MERCED.A,20030212,2359,0.11,,55,39,,,E,3,,,51,45,,89,0.01,95.1,84.4
MERCED.A,20030213,2359,0.22,,70,52,,,SE,5,,,56,51,,270,0.07,95.9,57.6
MERCED.A,20030214,2359,0,,61,45,,,NW,5,,,56,53,,185,0.04,95.7,72.6
MERCED.A,20030215,2359,0.03,,63,42,,,SE,3,,,56,52,,196,0.05,97.8,68.3
MERCED.A,20030216,2359,0.23,,63,43,,,NW,4,,,59,55,,327,0.09,96.3,53.4
MERCED.A,20030217,2359,0,,60,37,,,NW,4,,,57,53,,207,0.05,97,62.1
MERCED.A,20030218,2359,0.01,,61,32,,,NW,3,,,56,50,,372,0.09,98.6,52.6
MERCED.A,20030219,2359,0.07,,52,33,,,NW,4,,,53,50,,115,0.02,98.2,74
MERCED.A,20030220,2359,0,,59,37,,,SE,4,,,58,52,,315,0.07,95.8,57.6
MERCED.A,20030221,2359,0,,64,33,,,SE,3,,,57,50,,372,0.09,97.9,56.5
MERCED.A,20030222,2359,0,,64,34,,,NW,3,,,57,51,,368,0.1,97.7,57.3
MERCED.A,20030223,2359,0,,65,35,,,SE,2,,,58,51,,324,0.08,98,51.9
MERCED.A,20030224,2359,0.09,,61,47,,,SE,4,,,57,54,,143,0.03,94.2,60.9
MERCED.A,20030225,2359,0.14,,61,40,,,NW,5,,,58,55,,279,0.07,96.1,66.6
MERCED.A,20030226,2359,0,,62,33,,,W,3,,,58,52,,399,0.1,97.6,53.7
MERCED.A,20030227,2359,0,,58,36,,,NW,4,,,52,51,,206,0.05,95.6,62.2
MERCED.A,20030228,2359,0,,59,31,,,NW,3,,,56,51,,384,0.1,98,45
MERCED.A,20030301,2359,0,,61,38,,,NW,4,,,56,52,,386,0.11,96.3,52.3
MERCED.A,20030302,2359,0,,65,32,,,SE,3,,,57,51,,419,0.11,96.7,42.1
MERCED.A,20030303,2359,0,,60,34,,,NW,3,,,58,51,,314,0.08,96.7,59.4
MERCED.A,20030304,2359,0,,60,35,,,NW,3,,,59,53,,359,0.09,97.2,42.4
MERCED.A,20030305,2359,0,,64,32,,,E,3,,,59,51,,425,0.11,97.3,43.5
MERCED.A,20030306,2359,0,,67,34,,,NW,3,,,60,52,,427,0.12,97.4,47.8
MERCED.A,20030307,2359,0,,67,32,,,NW,4,,,60,52,,449,0.13,97.7,33.8
MERCED.A,20030308,2359,0,,69,32,,,NW,3,,,60,52,,446,0.12,97.3,41.5
MERCED.A,20030309,2359,0,,71,34,,,NW,4,,,61,52,,435,0.12,97.6,47.7
MERCED.A,20030310,2359,0,,70,37,,,NW,4,,,62,54,,417,0.12,97.9,53.2
MERCED.A,20030311,2359,0,,71,42,,,NW,4,,,63,56,,405,0.11,97.8,59.6
MERCED.A,20030312,2359,0,,77,44,,,SE,2,,,65,57,,424,0.12,97.7,48.2
MERCED.A,20030313,1700,0,,77,47,,,W,6,,,,,,343,0.12,96.9,44.4
MERCED.A,20030314,2359,0.3,,74,52,,,SE,7,,,65,60,,433,0.15,92.2,40.8
MERCED.A,20030315,2359,0.5,,66,46,,,SE,8,,,64,61,,397,0.11,94,49
MERCED.A,20030316,2359,0,,61,40,,,NW,5,,,62,59,,405,0.1,95.3,59.2
MERCED.A,20030317,2359,0,,61,39,,,NW,10,,,61,57,,460,0.15,96.5,41.3
MERCED.A,20030318,2359,0,,64,39,,,NW,8,,,61,57,,531,0.17,89.7,32
MERCED.A,20030319,2359,0,,67,32,,,NW,3,,,62,55,,481,0.13,96.8,43.5
MERCED.A,20030320,2359,0,,65,46,,,NW,7,,,63,58,,518,0.16,94.3,49.3
MERCED.A,20030321,2359,0,,69,44,,,N,4,,,64,58,,522,0.14,95.5,47.7
MERCED.A,20030322,2359,0,,77,42,,,NW,3,,,65,57,,494,0.15,96.4,44.2
MERCED.A,20030323,2359,0.09,,61,47,,,NW,5,,,63,60,,203,0.04,95.2,83.1
MERCED.A,20030324,2359,0,,67,42,,,NW,6,,,64,58,,540,0.16,94.8,52.1
MERCED.A,20030325,2359,0,,70,40,,,NW,4,,,64,58,,490,0.14,95.6,46.8
MERCED.A,20030326,2359,0,,70,49,,,N,7,,,65,60,,445,0.14,95.4,50.6
MERCED.A,20030327,2359,0,,67,45,,,NW,12,,,63,59,,555,0.21,86.5,35.8
MERCED.A,20030328,2359,0,,70,37,,,NW,3,,,67,57,,554,0.15,92.3,38.6
MERCED.A,20030329,2359,0,,78,40,,,SE,3,,,68,58,,562,0.17,96.5,24.9
MERCED.A,20030330,2359,0,,82,40,,,SE,2,,,70,59,,563,0.17,95.2,29.6
MERCED.A,20030331,2359,0,,84,44,,,SE,3,,,70,60,,475,0.16,95.9,29.9
MERCED.A,20030401,2359,0.24,,62,46,,,NW,5,,,66,62,,277,0.07,95.7,64.3
MERCED.A,20030402,2359,0.08,,58,39,,,S,4,,,64,59,,397,0.1,96.1,52.4
MERCED.A,20030403,2359,0,,60,39,,,NW,3,,,66,59,,574,0.15,93.5,35
MERCED.A,20030404,2359,0.32,,56,38,,,SE,4,,,63,58,,321,0.07,93.2,62.6
MERCED.A,20030405,2359,0,,60,35,,,NW,5,,,64,56,,590,0.16,96.4,41.9
MERCED.A,20030406,2359,0,,63,40,,,NW,7,,,65,57,,576,0.17,88.4,51.7
MERCED.A,20030407,2359,0,,73,40,,,NW,3,,,68,58,,597,0.16,96.2,40.1
MERCED.A,20030408,2359,0,,81,39,,,SE,3,,,69,58,,602,0.19,97.4,27
MERCED.A,20030409,2359,0,,79,43,,,NW,4,,,70,60,,582,0.19,95,35
MERCED.A,20030410,2359,0,,76,48,,,NW,6,,,70,62,,519,0.18,94,37.7
MERCED.A,20030411,2359,0,,71,46,,,NW,4,,,68,62,,356,0.1,86.7,49.5
MERCED.A,20030412,2359,0.08,,71,52,,,S,8,,,67,63,,311,0.13,89.2,40.8
MERCED.A,20030413,2359,0.47,,65,48,,,SE,6,,,66,62,,298,0.08,91.7,49.9
MERCED.A,20030414,2359,0,,63,43,,,NW,4,,,67,61,,483,0.14,94.7,48
MERCED.A,20030415,2359,0,,67,36,,,SE,3,,,68,58,,563,0.15,96.4,38
MERCED.A,20030416,2359,0.07,,67,49,,,NW,4,,,67,62,,393,0.11,91.1,41.1
MERCED.A,20030417,2359,0.01,,66,43,,,NW,5,,,68,62,,434,0.13,93.9,54.9
MERCED.A,20030418,2359,0,,67,39,,,NW,5,,,67,59,,601,0.19,95.1,41.1
MERCED.A,20030419,2359,0,,74,39,,,S,3,,,69,59,,625,0.19,94.9,27.3
MERCED.A,20030420,2359,0,,72,41,,,NW,3,,,67,60,,336,0.11,96.7,39.6
MERCED.A,20030421,2359,0.39,,61,45,,,N,5,,,66,62,,320,0.09,94.1,50.6
MERCED.A,20030422,2359,0,,62,42,,,NW,3,,,66,60,,482,0.13,96.3,50.1
MERCED.A,20030423,2359,0,,70,42,,,NW,3,,,69,60,,602,0.18,95.2,41.9
MERCED.A,20030424,2359,0.04,,66,50,,,SE,4,,,65,63,,224,0.06,92,57
MERCED.A,20030425,2359,0.02,,65,47,,,S,4,,,66,62,,381,0.12,93.6,40.7
MERCED.A,20030426,2359,0,,66,39,,,NW,5,,,68,59,,631,0.2,95.9,38.7
MERCED.A,20030427,2359,0,,73,43,,,NW,5,,,69,62,,607,0.19,84.2,30.2
MERCED.A,20030428,2359,0.36,,68,47,,,NW,4,,,69,63,,633,0.19,94.4,39.3
MERCED.A,20030429,2359,0,,67,43,,,NW,5,,,69,62,,594,0.18,92.1,40.6
MERCED.A,20030430,2359,0,,69,43,,,NW,6,,,70,62,,662,0.21,92.2,35.7
MERCED.A,20030501,2359,0,,76,46,,,S,3,,,70,63,,534,0.17,94.8,30.2
MERCED.A,20030502,2359,0.19,,65,52,,,SE,5,,,66,65,,253,0.07,94.3,58
MERCED.A,20030503,2359,0.6,,68,53,,,SE,5,,,69,63,,426,0.12,95.1,59.2
MERCED.A,20030504,2359,0,,66,49,,,NW,8,,,69,64,,632,0.2,93.7,52
MERCED.A,20030505,2359,0,,70,43,,,NW,5,,,70,63,,623,0.2,93.7,41.7
MERCED.A,20030506,2359,0,,72,42,,,NW,6,,,70,63,,662,0.21,93.8,33.5
MERCED.A,20030507,2359,0,,67,47,,,W,4,,,60,58,,460,0.16,85.1,44.9
MERCED.A,20030508,2359,0.21,,62,46,,,NW,3,,,68,65,,454,0.13,87.5,51.2
MERCED.A,20030509,2359,0.01,,66,46,,,NW,6,,,68,63,,595,0.18,87.7,38.7
MERCED.A,20030510,2359,0,,72,43,,,NW,5,,,70,62,,673,0.21,90.3,34
MERCED.A,20030511,2359,0,,78,42,,,NW,4,,,71,63,,679,0.23,95,25
MERCED.A,20030512,2359,0,,83,46,,,NW,4,,,72,64,,669,0.24,89,24.4
MERCED.A,20030513,2359,0,,86,48,,,NW,4,,,73,65,,674,0.26,91.6,24.5
MERCED.A,20030514,2359,0,,75,51,,,NW,6,,,70,67,,391,0.14,84.8,50.6
MERCED.A,20030515,2359,0,,79,44,,,NW,5,,,72,64,,693,0.24,95.9,28.6
MERCED.A,20030516,2359,0,,78,44,,,NW,6,,,71,65,,560,0.21,90.1,35
MERCED.A,20030517,2359,0,,79,53,,,NW,8,,,72,66,,645,0.26,81.7,23.7
MERCED.A,20030518,2359,0,,76,48,,,NW,9,,,71,65,,718,0.28,75.5,23.4
MERCED.A,20030519,2359,0,,83,40,,,NW,4,,,72,63,,649,0.25,94.1,24.2
MERCED.A,20030520,2359,0,,88,45,,,NW,4,,,73,65,,638,0.26,96,21.9
MERCED.A,20030521,2359,0,,92,50,,,NW,4,,,75,67,,642,0.26,93.1,25.8
MERCED.A,20030522,2359,0,,93,54,,,NW,4,,,85,69,,646,0.26,90.8,26.9
MERCED.A,20030523,2359,0,,94,58,,,NW,4,,,83,77,,645,0.27,89.7,28.9
MERCED.A,20030524,2359,0,,83,55,,,NW,8,,,81,77,,655,0.27,81.8,32.2
MERCED.A,20030525,2359,0,,80,51,,,NW,8,,,78,74,,603,0.22,88.2,50.9
MERCED.A,20030526,2359,0,,81,56,,,NW,8,,,78,74,,659,0.26,85.9,27.5
MERCED.A,20030527,2359,0,,96,52,,,SE,3,,,80,73,,671,0.25,91.9,27.7
MERCED.A,20030528,2359,0,,99,58,,,NW,3,,,81,75,,673,0.26,91.9,27.4
MERCED.A,20030529,2359,0,,93,58,,,NW,5,,,80,76,,627,0.27,90.2,18.2
MERCED.A,20030530,2359,0,,80,54,,,NW,8,,,78,74,,688,0.24,84.4,42.8
MERCED.A,20030531,2359,0,,89,53,,,NW,5,,,78,73,,695,0.28,94.3,29.2
MERCED.A,20030601,2359,0,,93,54,,,NW,6,,,78,74,,698,0.3,78.8,20.4
MERCED.A,20030602,2359,0,,95,56,,,NW,5,,,79,73,,698,0.31,92,25.1
MERCED.A,20030603,2359,0,,97,56,,,NW,5,,,85,74,,707,0.3,91.3,21.1
MERCED.A,20030604,2359,0,,88,59,,,NW,7,,,81,78,,675,0.27,78.2,39.1
MERCED.A,20030605,2359,0,,88,59,,,NW,6,,,81,77,,676,0.26,81.4,39.7
MERCED.A,20030606,2359,0,,85,58,,,NW,7,,,80,76,,646,0.25,82.4,43.8
MERCED.A,20030607,2359,0,,84,56,,,NW,6,,,79,76,,685,0.25,86.4,44.7
MERCED.A,20030608,2359,0,,89,57,,,NW,5,,,80,76,,689,0.25,87.4,38.5
MERCED.A,20030609,2359,0,,88,57,,,NW,5,,,80,76,,719,0.26,86.7,28.9
MERCED.A,20030610,2359,0,,81,53,,,NW,4,,,79,75,,708,0.24,90.6,38.5
MERCED.A,20030611,2359,0,,79,53,,,NW,5,,,78,74,,700,0.23,85,40.4
MERCED.A,20030612,2359,0,,78,53,,,NW,6,,,77,73,,693,0.24,87.1,44.9
MERCED.A,20030613,2359,0,,82,49,,,NW,6,,,81,72,,700,0.26,88.9,33.8
MERCED.A,20030614,2359,0,,83,52,,,NW,6,,,82,73,,706,0.27,87.3,25.1
MERCED.A,20030615,2359,0,,88,51,,,NW,5,,,83,73,,706,0.27,86.2,30.6
MERCED.A,20030616,2359,0,,92,57,,,NW,4,,,84,74,,696,0.28,84.1,31.8
MERCED.A,20030617,2359,0,,93,56,,,NW,4,,,85,75,,703,0.29,90.5,30
MERCED.A,20030618,2359,0,,84,58,,,NW,5,,,82,76,,602,0.23,83.9,34.1
MERCED.A,20030619,2359,0,,83,53,,,W,4,,,82,73,,704,0.24,85.2,34.1
MERCED.A,20030620,2359,0,,83,53,,,W,4,,,82,73,,696,0.24,77.7,33.6
MERCED.A,20030621,2359,0,,81,54,,,NW,4,,,81,73,,707,0.25,86.3,32
MERCED.A,20030622,2359,0,,84,49,,,NW,4,,,81,72,,707,0.26,94.2,27.2
MERCED.A,20030623,2359,0,,82,45,,,NW,4,,,80,71,,689,0.25,94.9,34.7
MERCED.A,20030624,2359,0,,86,56,,,NW,4,,,68,66,,720,0.26,79.5,25.4
MERCED.A,20030625,2359,0,,95,54,,,NW,3,,,82,73,,714,0.27,87.9,18.4
MERCED.A,20030626,2359,0,,100,56,,,NW,3,,,83,74,,723,0.29,85.9,15.9
MERCED.A,20030627,2359,0,,100,61,,,NW,6,,,83,76,,716,0.35,69.4,16.5
MERCED.A,20030628,2359,0,,99,61,,,NW,6,,,83,76,,724,0.35,56.2,15.7
MERCED.A,20030629,2359,0,,94,58,,,NW,7,,,83,75,,735,0.35,62,18.8
MERCED.A,20030630,2359,0,,92,53,,,NW,5,,,82,74,,741,0.29,74.2,18.1
MERCED.A,20030701,2359,0,,90,54,,,NW,4,,,82,74,,733,0.27,85,18
MERCED.A,20030702,2359,0,,93,54,,,NW,5,,,82,74,,717,0.3,58.7,16.9
MERCED.A,20030703,2359,0,,93,57,,,NW,5,,,81,74,,721,0.31,49.7,18.9
MERCED.A,20030704,2359,0,,93,53,,,NW,6,,,81,74,,740,0.32,70.2,20.1
MERCED.A,20030705,2359,0,,96,56,,,NW,4,,,81,73,,732,0.29,74.9,16.6
MERCED.A,20030706,2359,0,,89,51,,,NW,4,,,81,72,,733,0.27,90.5,25.9
MERCED.A,20030707,2359,0,,89,55,,,NW,6,,,80,73,,729,0.3,83.8,17.7
MERCED.A,20030708,2359,0,,90,52,,,NW,5,,,80,73,,731,0.29,75.1,24.7
MERCED.A,20030709,2359,0,,95,52,,,NW,4,,,81,72,,714,0.28,90.9,23.2
MERCED.A,20030710,2359,0,,95,55,,,NW,6,,,81,73,,723,0.32,86.6,25.4
MERCED.A,20030711,2359,0,,94,55,,,NW,4,,,81,74,,721,0.29,74.5,26.9
MERCED.A,20030712,2359,0,,94,56,,,NW,6,,,78,72,,714,0.31,91.8,28.2
MERCED.A,20030713,2359,0,,90,58,,,NW,7,,,79,73,,716,0.3,79.3,26.3
MERCED.A,20030714,2359,0,,97,56,,,NW,3,,,81,73,,714,0.27,89,20.9
MERCED.A,20030715,2359,0,,98,58,,,NW,4,,,81,74,,693,0.29,89.5,24.4
MERCED.A,20030716,2359,0,,95,59,,,NW,4,,,81,75,,687,0.28,77.8,26.2
MERCED.A,20030717,2359,0,,102,64,,,NW,3,,,83,76,,677,0.28,75.6,23.9
MERCED.A,20030718,2359,0,,102,65,,,NW,4,,,83,77,,615,0.29,64.9,21.1
MERCED.A,20030719,2359,0,,100,65,,,SE,2,,,83,77,,573,0.24,78.3,18
MERCED.A,20030720,2359,0,,102,65,,,NW,3,,,84,78,,657,0.27,86.4,20.9
